Trial,Time BFS,Moves BFS,Time A*,Moves A*
401,0.019600868225097656,"(83, 1277, 1959, 1.2037765012218248e-06)",0.049591064453125,"(25, 1223, 2217, 9.405112879524696e-06)"
402,0.004896879196166992,"(51, 332, 517, 1.1445936428047934e-06)",0.12748312950134277,"(25, 2873, 5305, 1.1127833259431513e-05)"
403,0.0036211013793945312,"(47, 249, 380, 1.1111560620759663e-06)",0.06498479843139648,"(23, 1605, 2849, 1.0071239290675937e-05)"
404,0.008121728897094727,"(35, 541, 840, 1.169670195806594e-06)",0.028531312942504883,"(23, 870, 1553, 8.537319500217573e-06)"
405,0.0244748592376709,"(54, 1114, 1758, 1.2217935034846284e-06)",0.0042688846588134766,"(18, 182, 290, 5.4926707826811695e-06)"
406,0.013454198837280273,"(74, 892, 1373, 1.1722970338781124e-06)",0.00197601318359375,"(18, 97, 145, 4.158348872743804e-06)"
407,0.004454851150512695,"(57, 316, 452, 1.1340706749299986e-06)",0.005925893783569336,"(21, 209, 369, 5.678109683318513e-06)"
408,0.0014009475708007812,"(29, 99, 149, 1.110486536218016e-06)",0.00023412704467773438,"(13, 20, 25, 1.2683868408203126e-06)"
409,0.01532888412475586,"(62, 580, 908, 1.2241271098804893e-06)",0.025262117385864258,"(24, 764, 1413, 7.848408908938484e-06)"
410,0.003039836883544922,"(53, 216, 333, 1.0868450542827983e-06)",0.010887861251831055,"(21, 375, 642, 7.068256722803799e-06)"
411,0.005361080169677734,"(52, 357, 546, 1.1536664578504177e-06)",0.11891603469848633,"(26, 2621, 4936, 1.0825053606079694e-05)"
412,0.009076118469238281,"(54, 593, 905, 1.16943654434457e-06)",0.029103994369506836,"(22, 882, 1537, 8.924176495960958e-06)"
413,0.016304969787597656,"(74, 587, 913, 1.263383445447272e-06)",0.05913281440734863,"(26, 1577, 2945, 9.87627712696639e-06)"
414,0.0018601417541503906,"(15, 130, 192, 1.0927518208821614e-06)",0.003615140914916992,"(15, 146, 225, 6.421407063802083e-06)"
415,0.012794017791748047,"(46, 417, 660, 1.3134696266867897e-06)",0.2927708625793457,"(28, 5720, 11319, 1.237006751521441e-05)"
416,0.002445220947265625,"(33, 177, 257, 1.0714920578299793e-06)",0.024797916412353516,"(23, 767, 1345, 8.241306007129995e-06)"
417,0.006225109100341797,"(33, 432, 646, 1.1156956108731014e-06)",0.10611796379089355,"(25, 2611, 4728, 1.0892673192290485e-05)"
418,0.012758016586303711,"(56, 478, 742, 1.1503214463390752e-06)",0.05841207504272461,"(26, 1515, 2864, 9.99518279922741e-06)"
419,0.020719051361083984,"(67, 930, 1470, 1.1852809361049107e-06)",0.11577081680297852,"(25, 2786, 5202, 1.0926647398940236e-05)"
420,0.0031659603118896484,"(50, 211, 311, 1.1460957419833953e-06)",0.03293204307556152,"(24, 824, 1454, 8.37547743008914e-06)"
421,0.01510310173034668,"(65, 955, 1518, 1.1869098829186482e-06)",0.006004810333251953,"(21, 222, 389, 5.805400465938303e-06)"
422,0.01703500747680664,"(54, 703, 1074, 1.2207297639473857e-06)",0.004107952117919922,"(18, 169, 283, 4.952872178579809e-06)"
423,0.008810997009277344,"(52, 555, 869, 1.2115724341915996e-06)",0.10764908790588379,"(24, 2599, 4789, 1.110968845675698e-05)"
424,0.002288818359375,"(46, 163, 245, 1.1064568344427615e-06)",0.011377334594726562,"(20, 412, 674, 7.07827265255529e-06)"
425,0.02418994903564453,"(55, 1112, 1760, 1.1968341740694912e-06)",0.0054891109466552734,"(19, 219, 370, 4.993258295832454e-06)"
426,0.008265972137451172,"(54, 531, 818, 1.153619481765262e-06)",0.05338597297668457,"(24, 1349, 2400, 9.507139523824056e-06)"
427,0.007751941680908203,"(49, 510, 788, 1.194513388696661e-06)",0.06232309341430664,"(25, 1537, 2816, 9.514306756583126e-06)"
428,0.013493061065673828,"(49, 848, 1358, 1.2391445738577527e-06)",0.0048940181732177734,"(21, 192, 332, 5.143234528690936e-06)"
429,0.005877017974853516,"(74, 385, 602, 1.152884524525994e-06)",0.04976701736450195,"(24, 1269, 2242, 9.389565950201411e-06)"
430,0.004112958908081055,"(44, 282, 425, 1.1275796329273897e-06)",0.04116392135620117,"(24, 992, 1827, 8.876687787436499e-06)"
431,0.00962686538696289,"(43, 617, 965, 1.1747982835522587e-06)",0.023887157440185547,"(21, 751, 1298, 8.72983036129427e-06)"
432,0.022568225860595703,"(65, 1068, 1657, 1.2040354073155552e-06)",0.0966947078704834,"(25, 2350, 4313, 1.0533258750768706e-05)"
433,0.00586700439453125,"(48, 383, 567, 1.191251912865479e-06)",0.007238864898681641,"(22, 244, 463, 5.969733450376704e-06)"
434,0.006824970245361328,"(67, 466, 688, 1.1401121006455532e-06)",0.004850864410400391,"(19, 182, 311, 5.826306113092846e-06)"
435,0.01763296127319336,"(64, 758, 1160, 1.1791443002635035e-06)",0.16191482543945312,"(26, 3524, 6632, 1.1511964878501018e-05)"
436,0.0037810802459716797,"(36, 239, 357, 1.1406692804074755e-06)",0.03402996063232422,"(24, 964, 1802, 8.82836743015031e-06)"
437,0.0036177635192871094,"(39, 254, 375, 1.1361440022786459e-06)",0.12250208854675293,"(25, 2720, 5079, 1.09724652041927e-05)"
438,0.0046579837799072266,"(38, 304, 469, 1.1285484980926839e-06)",0.0005319118499755859,"(14, 29, 40, 2.3424625396728514e-06)"
439,0.015764951705932617,"(60, 1021, 1574, 1.1917899494098435e-06)",0.057325124740600586,"(22, 802, 1438, 1.6832882240518245e-05)"
440,0.0108489990234375,"(45, 721, 1064, 1.233547253716261e-06)",0.003850221633911133,"(17, 173, 254, 5.676990418922244e-06)"
441,0.013124942779541016,"(63, 821, 1283, 1.2281437172893427e-06)",0.046530961990356445,"(23, 1114, 2029, 9.571642285793976e-06)"
442,0.01667189598083496,"(75, 1070, 1669, 1.2015210717934346e-06)",0.00977015495300293,"(21, 356, 600, 6.604194641113281e-06)"
443,0.015090227127075195,"(67, 590, 920, 1.1464823847231658e-06)",0.22096586227416992,"(27, 4622, 8918, 1.2350445987130793e-05)"
444,0.0005068778991699219,"(7, 30, 46, 1.4149624368418818e-06)",0.00011205673217773438,"(7, 11, 10, 1.931190490722656e-06)"
445,0.0060961246490478516,"(48, 380, 564, 1.2931248820419853e-06)",0.03742408752441406,"(24, 892, 1608, 8.78115791586501e-06)"
446,0.01558685302734375,"(46, 959, 1481, 1.2584186582288414e-06)",0.0643310546875,"(24, 1540, 2703, 1.0232505558421777e-05)"
447,0.004261970520019531,"(32, 296, 439, 1.0807584792986546e-06)",0.003667116165161133,"(18, 154, 245, 5.326952253069196e-06)"
448,0.0038950443267822266,"(26, 269, 392, 1.1367457253592356e-06)",0.010780096054077148,"(18, 399, 622, 7.435439867222041e-06)"
449,0.015502214431762695,"(62, 557, 858, 1.1920928955078125e-06)",0.04818296432495117,"(24, 1415, 2485, 9.474380155444385e-06)"
450,0.0016589164733886719,"(31, 121, 170, 1.078493454877068e-06)",0.04860210418701172,"(23, 1237, 2206, 9.213267730131867e-06)"
451,0.005030155181884766,"(44, 347, 518, 1.121211696315456e-06)",0.030659914016723633,"(22, 903, 1615, 8.912278402700513e-06)"
452,0.0005040168762207031,"(25, 42, 60, 1.0530153910319011e-06)",0.0032668113708496094,"(17, 137, 236, 4.910816580562268e-06)"
453,0.009839057922363281,"(52, 235, 345, 1.2072963991026947e-06)",0.005099058151245117,"(22, 169, 340, 5.534817190731273e-06)"
454,0.007449150085449219,"(43, 483, 744, 1.2045906436058783e-06)",0.04026007652282715,"(23, 1172, 2064, 9.501627249311107e-06)"
455,0.020273208618164062,"(62, 918, 1419, 1.1700824417641164e-06)",0.03888106346130371,"(24, 1096, 1985, 9.278986856378896e-06)"
456,0.006785154342651367,"(51, 466, 714, 1.124641140635942e-06)",0.009363889694213867,"(19, 124, 211, 5.172892204393143e-06)"
457,0.008233070373535156,"(52, 530, 839, 1.1508882543043244e-06)",0.06464004516601562,"(26, 1549, 2794, 9.756132629656672e-06)"
458,0.007292032241821289,"(44, 487, 744, 1.136974621844548e-06)",0.02960991859436035,"(24, 864, 1571, 8.777779883294255e-06)"
459,0.009343862533569336,"(54, 566, 879, 1.2525790651774922e-06)",0.005785942077636719,"(18, 218, 359, 6.411401010157338e-06)"
460,0.010092973709106445,"(28, 201, 316, 1.0857099219213558e-06)",0.0013761520385742188,"(16, 70, 110, 3.959915854714134e-06)"
461,0.003464937210083008,"(39, 237, 348, 1.116045590104728e-06)",0.009790897369384766,"(21, 345, 575, 6.862723309060802e-06)"
462,0.006985187530517578,"(61, 471, 714, 1.167382846693365e-06)",0.003314971923828125,"(19, 134, 220, 5.207278511740944e-06)"
463,0.002482891082763672,"(35, 179, 265, 1.1291144029149468e-06)",0.005464076995849609,"(17, 213, 339, 6.305081302789109e-06)"
464,0.026194095611572266,"(75, 1163, 1853, 1.216539484838248e-06)",0.013555765151977539,"(21, 451, 792, 7.385256314518476e-06)"
465,0.014850854873657227,"(66, 923, 1428, 1.2904322113977428e-06)",0.004979133605957031,"(22, 189, 316, 5.2580350561987e-06)"
466,0.003401041030883789,"(45, 240, 357, 1.1092808400215556e-06)",0.022452354431152344,"(21, 529, 876, 7.693626020596997e-06)"
467,0.003927946090698242,"(46, 283, 414, 1.101102230053593e-06)",0.008151054382324219,"(22, 280, 492, 6.289501500323536e-06)"
468,0.002401113510131836,"(34, 170, 253, 1.1110494259317873e-06)",0.00757288932800293,"(20, 294, 470, 6.4920871815782915e-06)"
469,0.0043201446533203125,"(34, 296, 456, 1.1403309671502364e-06)",0.020514965057373047,"(22, 663, 1151, 7.751193075569478e-06)"
470,0.01622796058654785,"(78, 644, 1037, 1.1497891167665516e-06)",0.019411087036132812,"(22, 603, 1063, 8.24102902345128e-06)"
471,0.002451181411743164,"(41, 169, 254, 1.1047979039470041e-06)",0.05093193054199219,"(25, 1167, 2179, 9.370977148762424e-06)"
472,0.008028984069824219,"(53, 533, 822, 1.1422048229950767e-06)",0.006256103515625,"(19, 245, 399, 5.8947350447040455e-06)"
473,0.005995988845825195,"(59, 398, 616, 1.1634517025637937e-06)",0.02675318717956543,"(23, 809, 1450, 8.421437493686018e-06)"
474,0.008263826370239258,"(42, 157, 219, 1.1006446733866653e-06)",0.020041942596435547,"(22, 625, 1099, 8.184330587066012e-06)"
475,0.011600971221923828,"(54, 757, 1144, 1.2231456649886978e-06)",0.013824939727783203,"(22, 449, 790, 7.413610627379599e-06)"
476,0.032939910888671875,"(76, 1639, 2615, 1.208412943561036e-06)",0.04181408882141113,"(24, 1069, 1840, 8.833797081657078e-06)"
477,0.009629964828491211,"(37, 621, 951, 1.1895858652333481e-06)",0.0027849674224853516,"(17, 109, 185, 5.042875135267103e-06)"
478,0.003407001495361328,"(38, 225, 344, 1.1380328688510629e-06)",0.007917165756225586,"(18, 273, 457, 7.5521823874709385e-06)"
479,0.007837057113647461,"(51, 524, 816, 1.1257681192136278e-06)",0.009642839431762695,"(23, 313, 560, 6.831543786185128e-06)"
480,0.0023658275604248047,"(48, 173, 255, 1.1322545070274203e-06)",0.018845319747924805,"(22, 388, 716, 7.2018394257103265e-06)"
481,0.005391836166381836,"(43, 357, 540, 1.1541225292064526e-06)",0.039939165115356445,"(23, 1151, 2057, 9.460477036182661e-06)"
482,0.006012916564941406,"(64, 388, 601, 1.1397280827933263e-06)",0.010348081588745117,"(20, 183, 282, 5.327217967797678e-06)"
483,0.0015020370483398438,"(28, 110, 156, 1.0988651177822014e-06)",0.014475822448730469,"(20, 475, 807, 7.930150557923347e-06)"
484,0.0029740333557128906,"(28, 205, 308, 1.088365331872717e-06)",0.017896175384521484,"(22, 583, 1010, 7.700684046981359e-06)"
485,0.02233099937438965,"(58, 945, 1521, 1.192719900318073e-06)",0.06579422950744629,"(26, 1710, 3278, 9.910008614931695e-06)"
486,0.023824691772460938,"(62, 1118, 1767, 1.1827828321473102e-06)",0.012675285339355469,"(20, 427, 734, 7.407541820723614e-06)"
487,0.0031969547271728516,"(43, 239, 356, 1.0943144894717785e-06)",0.04592394828796387,"(23, 1168, 2039, 9.24442023725823e-06)"
488,0.016535043716430664,"(79, 1015, 1619, 1.2476109957680282e-06)",0.24652481079101562,"(27, 4940, 9478, 1.2503945140754103e-05)"
489,0.008839845657348633,"(58, 552, 867, 1.1860430584371847e-06)",0.0046939849853515625,"(20, 204, 329, 5.08505522661296e-06)"
490,0.0046541690826416016,"(39, 322, 472, 1.160270076687053e-06)",0.0064487457275390625,"(19, 236, 388, 6.528859285964179e-06)"
491,0.015762805938720703,"(56, 542, 836, 1.1490292526318126e-06)",0.08328819274902344,"(26, 1961, 3669, 1.0300735323914522e-05)"
492,0.007779121398925781,"(55, 514, 767, 1.2536403253149955e-06)",0.18430089950561523,"(27, 3917, 7435, 1.1853107126591265e-05)"
493,0.007325887680053711,"(52, 456, 707, 1.2430139781730684e-06)",0.03338503837585449,"(22, 1004, 1708, 9.53841823604682e-06)"
494,0.023253917694091797,"(52, 1052, 1598, 1.2556512901869525e-06)",0.05103707313537598,"(24, 1261, 2255, 9.317355779745097e-06)"
495,0.009570837020874023,"(36, 624, 956, 1.1564298653702356e-06)",0.0006420612335205078,"(14, 40, 59, 2.6023994057865465e-06)"
496,0.012166976928710938,"(49, 824, 1215, 1.187972080560378e-06)",0.003662109375,"(19, 164, 260, 4.590474642240084e-06)"
497,0.0015370845794677734,"(32, 109, 159, 1.0826302774297367e-06)",0.026568889617919922,"(24, 599, 1088, 8.0166055875666e-06)"
498,0.00812220573425293,"(50, 547, 826, 1.1614968066642706e-06)",0.22380590438842773,"(28, 4717, 9265, 1.1900882751827168e-05)"
499,0.0025856494903564453,"(30, 163, 243, 1.2480182412229939e-06)",0.026961803436279297,"(22, 646, 1072, 8.067088340645406e-06)"
500,0.006247043609619141,"(41, 409, 628, 1.151090974261047e-06)",0.07322192192077637,"(23, 1769, 3170, 1.0717027946977585e-05)"
501,0.011497974395751953,"(56, 713, 1112, 1.2315434517620278e-06)",0.10478425025939941,"(26, 2498, 4694, 1.0655695293931998e-05)"
502,0.0031669139862060547,"(52, 216, 319, 1.1285644339917222e-06)",0.055490732192993164,"(26, 1315, 2494, 9.406157847682094e-06)"
503,0.0014939308166503906,"(33, 105, 151, 1.0894623813250206e-06)",0.009792089462280273,"(23, 314, 581, 6.80129006889724e-06)"
504,0.006722927093505859,"(52, 438, 676, 1.3437496839895755e-06)",0.003983974456787109,"(20, 171, 255, 5.3013072294347424e-06)"
505,0.014391183853149414,"(59, 505, 774, 1.1301779931829882e-06)",0.001065969467163086,"(15, 60, 87, 3.5872404602752336e-06)"
506,0.008822917938232422,"(59, 575, 907, 1.149508761203013e-06)",0.007936954498291016,"(21, 290, 485, 6.1811860074702e-06)"
507,0.003670930862426758,"(36, 259, 388, 1.1134393436392559e-06)",0.055552005767822266,"(24, 1428, 2407, 9.91175468898087e-06)"
508,0.021500110626220703,"(72, 1409, 2174, 1.2607451634551806e-06)",0.010602951049804688,"(20, 388, 634, 7.014169301896441e-06)"
509,0.009097814559936523,"(58, 216, 316, 1.1430510991736304e-06)",0.001138925552368164,"(16, 65, 86, 3.6649925764216935e-06)"
510,0.0020542144775390625,"(24, 146, 217, 1.0877160982052851e-06)",0.0009520053863525391,"(14, 55, 77, 3.303800310407366e-06)"
511,0.015392065048217773,"(66, 984, 1536, 1.2127372125784557e-06)",0.04902291297912598,"(26, 1152, 2144, 9.475581681550439e-06)"
512,0.0023491382598876953,"(28, 168, 251, 1.1294011575767244e-06)",0.01193094253540039,"(20, 435, 694, 7.10068243724812e-06)"
513,0.0013308525085449219,"(16, 101, 142, 1.1064636875206316e-06)",0.0032279491424560547,"(16, 149, 219, 5.541326792817137e-06)"
514,0.016362905502319336,"(74, 1070, 1626, 1.2011838868388684e-06)",0.10711503028869629,"(26, 2335, 4412, 1.0692197846372022e-05)"
515,0.009165048599243164,"(60, 577, 905, 1.1847164090825709e-06)",0.039700984954833984,"(24, 1173, 2060, 9.111640522780927e-06)"
516,0.016544818878173828,"(46, 603, 946, 1.3397813599407043e-06)",0.005578041076660156,"(20, 216, 357, 5.332027830663515e-06)"
517,0.0058078765869140625,"(58, 389, 605, 1.106183390972043e-06)",0.0015060901641845703,"(18, 74, 110, 4.34355302290483e-06)"
518,0.010374307632446289,"(39, 679, 1038, 1.1537346077332838e-06)",0.005207061767578125,"(19, 225, 344, 5.780264388683231e-06)"
519,0.008068084716796875,"(57, 528, 816, 1.135117867413689e-06)",0.003281831741333008,"(21, 123, 225, 4.801220364040799e-06)"
520,0.012946844100952148,"(56, 483, 746, 1.1872989562497382e-06)",0.018687963485717773,"(22, 570, 1016, 8.066808144877277e-06)"
521,0.009338140487670898,"(48, 641, 965, 1.1392207961008339e-06)",0.05264997482299805,"(22, 1322, 2301, 1.007274460243381e-05)"
522,0.008411884307861328,"(62, 545, 830, 1.183762607804264e-06)",0.1998140811920166,"(28, 4125, 8227, 1.1965500217343617e-05)"
523,0.004106998443603516,"(47, 266, 375, 1.2652079264322917e-06)",0.0672750473022461,"(25, 1654, 3024, 9.805279434042633e-06)"
524,0.019648075103759766,"(67, 832, 1291, 1.1976332188021942e-06)",0.15470314025878906,"(27, 3552, 6708, 1.1554308853194908e-05)"
525,0.0029859542846679688,"(61, 202, 306, 1.1500190286075367e-06)",0.042027950286865234,"(23, 1041, 1814, 9.15217163018644e-06)"
526,0.017042160034179688,"(44, 1097, 1692, 1.2223884005354934e-06)",0.010281085968017578,"(18, 185, 275, 5.9804049405184656e-06)"
527,0.021100997924804688,"(64, 1356, 2074, 1.237615440022865e-06)",0.022669076919555664,"(22, 717, 1247, 8.090171416281889e-06)"
528,0.009557008743286133,"(40, 261, 373, 1.0866262318301777e-06)",0.014596223831176758,"(20, 491, 816, 8.162914537915996e-06)"
529,0.009268999099731445,"(69, 584, 919, 1.2022107677438962e-06)",0.05089282989501953,"(25, 1208, 2210, 9.48798063114218e-06)"
530,0.013315677642822266,"(59, 845, 1328, 1.196401665009648e-06)",0.010968208312988281,"(23, 373, 642, 7.087567884974019e-06)"
531,0.011204242706298828,"(81, 707, 1125, 1.2223985460069444e-06)",0.012625932693481445,"(21, 233, 405, 6.072315168969425e-06)"
532,0.004616975784301758,"(46, 333, 485, 1.0991833873630798e-06)",0.004011869430541992,"(18, 161, 259, 5.795688702793195e-06)"
533,0.017086029052734375,"(68, 1100, 1691, 1.1877221232120418e-06)",0.1994459629058838,"(28, 4217, 8262, 1.1958125947145653e-05)"
534,0.011641740798950195,"(47, 314, 477, 1.2610693397761892e-06)",0.0035440921783447266,"(17, 146, 235, 5.6043584296043884e-06)"
535,0.0068721771240234375,"(46, 449, 693, 1.1662900189816694e-06)",0.018360614776611328,"(22, 596, 1028, 7.717757837317798e-06)"
536,0.013019084930419922,"(56, 841, 1312, 1.164652952333776e-06)",0.002296924591064453,"(20, 103, 155, 4.3499854303175405e-06)"
537,0.03680896759033203,"(43, 413, 612, 1.9965608135547512e-06)",0.010586738586425781,"(21, 387, 636, 6.938505472627076e-06)"
538,0.00479578971862793,"(48, 315, 493, 1.1074615540417406e-06)",0.022831201553344727,"(22, 704, 1241, 8.314103488476405e-06)"
539,0.004630088806152344,"(56, 317, 477, 1.1216169633205581e-06)",0.05417680740356445,"(24, 1397, 2448, 9.549891247468836e-06)"
540,0.005503177642822266,"(29, 370, 558, 1.151929192218302e-06)",0.0038399696350097656,"(19, 166, 271, 5.082450669629987e-06)"
541,0.00551295280456543,"(59, 369, 564, 1.164192849017204e-06)",0.02103400230407715,"(21, 508, 837, 7.662152161592509e-06)"
542,0.004673957824707031,"(60, 301, 480, 1.109143098195394e-06)",0.04730987548828125,"(24, 1357, 2449, 9.248674329615166e-06)"
543,0.0013229846954345703,"(20, 95, 145, 1.073705738988416e-06)",0.003932952880859375,"(18, 175, 268, 5.16336355636369e-06)"
544,0.023708820343017578,"(57, 1160, 1796, 1.2105451129327108e-06)",0.0012831687927246094,"(17, 71, 102, 3.3027985516716453e-06)"
545,0.012794971466064453,"(60, 805, 1291, 1.2052049939711827e-06)",0.09316015243530273,"(26, 2160, 4153, 1.088096927281836e-05)"
546,0.022429227828979492,"(62, 1035, 1654, 1.1791196959194566e-06)",0.012408733367919922,"(20, 440, 709, 7.582652383866195e-06)"
547,0.00506591796875,"(48, 351, 526, 1.1018927106385902e-06)",0.14165306091308594,"(26, 3151, 5937, 1.1344620208457522e-05)"
548,0.0049130916595458984,"(38, 316, 472, 1.205226122322729e-06)",0.12397384643554688,"(26, 2951, 5466, 1.1058897052629501e-05)"
549,0.00845193862915039,"(31, 185, 273, 1.1152400201930232e-06)",0.0006630420684814453,"(17, 41, 61, 2.6304213727106813e-06)"
550,0.010396957397460938,"(73, 634, 1008, 1.2200030069502573e-06)",0.02213311195373535,"(21, 723, 1214, 8.435186483518296e-06)"
551,0.005547046661376953,"(59, 369, 568, 1.1144389568919866e-06)",0.001046895980834961,"(19, 50, 82, 3.1924829250428736e-06)"
552,0.006272077560424805,"(40, 416, 620, 1.2555430012364542e-06)",0.022144794464111328,"(20, 544, 924, 7.883036807501986e-06)"
553,0.005049943923950195,"(45, 337, 506, 1.1492152459065434e-06)",0.023716211318969727,"(23, 757, 1316, 7.943360638835872e-06)"
554,0.02206587791442871,"(52, 964, 1596, 1.1932879761048128e-06)",0.043244123458862305,"(24, 1238, 2237, 9.329232670763107e-06)"
555,0.007131338119506836,"(40, 462, 724, 1.1769447537416912e-06)",0.0349428653717041,"(22, 852, 1539, 9.05401912736304e-06)"
556,0.018807172775268555,"(62, 1246, 1894, 1.190078799802625e-06)",0.11301183700561523,"(26, 2479, 4601, 1.0899682844029745e-05)"
557,0.008255958557128906,"(58, 538, 804, 1.1823070583058827e-06)",0.02489018440246582,"(24, 757, 1342, 8.413759677847168e-06)"
558,0.005085945129394531,"(49, 341, 515, 1.2545909696412319e-06)",0.07091712951660156,"(25, 1748, 3189, 1.0060755651024824e-05)"
559,0.0025861263275146484,"(37, 177, 270, 1.079064828378183e-06)",0.053550004959106445,"(23, 1364, 2403, 9.774864092004136e-06)"
560,0.00443267822265625,"(47, 301, 464, 1.1139902575262662e-06)",0.01466822624206543,"(21, 491, 806, 8.070735126807732e-06)"
561,0.004118919372558594,"(54, 274, 427, 1.0860050031675388e-06)",0.017132997512817383,"(22, 379, 650, 6.95045177753155e-06)"
562,0.0028548240661621094,"(40, 195, 296, 1.1767890002276446e-06)",0.00914311408996582,"(20, 346, 546, 6.751263097965674e-06)"
563,0.0038709640502929688,"(47, 265, 397, 1.1032114100996733e-06)",0.03435707092285156,"(23, 1015, 1803, 8.881786302004797e-06)"
564,0.013965129852294922,"(44, 542, 842, 1.1346119316626615e-06)",0.009376049041748047,"(20, 352, 560, 6.835375513349261e-06)"
565,0.0017459392547607422,"(41, 128, 184, 1.057334568189538e-06)",0.012386083602905273,"(21, 412, 708, 7.362352252680029e-06)"
566,0.01101994514465332,"(56, 727, 1140, 1.1669962029708058e-06)",0.029539823532104492,"(22, 734, 1275, 8.107727649165135e-06)"
567,0.000518798828125,"(18, 42, 62, 1.0113562307050152e-06)",0.00014281272888183594,"(10, 11, 16, 3.725290298461914e-07)"
568,0.0018968582153320312,"(44, 142, 205, 1.0769541670636432e-06)",0.020772218704223633,"(22, 644, 1122, 8.296201573336188e-06)"
569,0.01173710823059082,"(59, 790, 1203, 1.1455190251097517e-06)",0.06725001335144043,"(25, 1685, 3010, 1.0034016200474331e-05)"
570,0.02587103843688965,"(66, 1170, 1903, 1.2434600092396258e-06)",0.01865077018737793,"(22, 559, 973, 8.647267889510935e-06)"
571,0.002377033233642578,"(31, 155, 230, 1.1599582174549931e-06)",0.0014047622680664062,"(15, 77, 107, 3.834751164801767e-06)"
572,0.007577180862426758,"(72, 472, 718, 1.2575085780746757e-06)",0.10139870643615723,"(26, 2232, 4132, 1.1557357932106454e-05)"
573,0.003381013870239258,"(28, 224, 338, 1.1927982759193556e-06)",0.0186920166015625,"(22, 363, 581, 7.241194917084633e-06)"
574,0.0089569091796875,"(43, 529, 842, 1.2722264559421857e-06)",0.018585920333862305,"(21, 575, 953, 8.602832822209265e-06)"
575,0.003687143325805664,"(31, 245, 359, 1.1920928955078125e-06)",0.0022797584533691406,"(19, 108, 158, 4.3639653845678406e-06)"
576,0.0018930435180664062,"(34, 127, 188, 1.1400973543207697e-06)",0.006983041763305664,"(20, 226, 396, 6.867779625786676e-06)"
577,0.007590055465698242,"(49, 469, 707, 1.2423395267470386e-06)",0.013866901397705078,"(21, 219, 373, 6.435384060038958e-06)"
578,0.015441179275512695,"(51, 912, 1438, 1.3177683356740048e-06)",0.016701936721801758,"(21, 502, 867, 8.474996758167307e-06)"
579,0.007969141006469727,"(74, 493, 759, 1.2169085315407815e-06)",0.1337718963623047,"(26, 2817, 5348, 1.1334333655186884e-05)"
580,0.0020940303802490234,"(32, 149, 223, 1.1204604076163117e-06)",0.0012350082397460938,"(14, 52, 70, 6.1137335641043526e-06)"
581,0.011013031005859375,"(75, 701, 1097, 1.1929622431070889e-06)",0.16420388221740723,"(27, 3419, 6613, 1.1757284326234636e-05)"
582,0.0034041404724121094,"(47, 226, 325, 1.1891585129957934e-06)",0.015138864517211914,"(23, 471, 844, 7.515269998125555e-06)"
583,0.010333061218261719,"(62, 606, 949, 1.3013785455701725e-06)",0.021985769271850586,"(22, 497, 858, 7.6196688316363e-06)"
584,0.008755922317504883,"(39, 542, 855, 1.1999007554082146e-06)",0.014380931854248047,"(21, 495, 802, 7.706984617466345e-06)"
585,0.0009582042694091797,"(27, 79, 102, 1.17339339910769e-06)",0.019317626953125,"(21, 614, 1038, 8.383238246675171e-06)"
586,0.015481948852539062,"(41, 522, 831, 1.3398492953120298e-06)",0.012230157852172852,"(21, 417, 697, 7.555166652247074e-06)"
587,0.006665945053100586,"(49, 435, 661, 1.2061599523685703e-06)",0.06147480010986328,"(25, 1398, 2607, 9.841831150208573e-06)"
588,0.006238222122192383,"(37, 416, 633, 1.1664807890640427e-06)",0.04060816764831543,"(25, 1068, 2065, 9.301211008436743e-06)"
589,0.0272979736328125,"(74, 1185, 1861, 1.240775893927261e-06)",0.0017979145050048828,"(18, 88, 137, 3.847762616011348e-06)"
590,0.027069091796875,"(82, 1143, 1816, 1.2681085107610088e-06)",0.1131138801574707,"(26, 2579, 4834, 1.1101901457237715e-05)"
591,0.002263784408569336,"(35, 155, 232, 1.1067965935016501e-06)",0.007142066955566406,"(21, 268, 436, 5.786025196040442e-06)"
592,0.007643222808837891,"(43, 492, 754, 1.4118553788971838e-06)",0.013747930526733398,"(21, 466, 826, 7.064232814687216e-06)"
593,0.012701988220214844,"(45, 378, 587, 1.2379894873961881e-06)",0.013104915618896484,"(23, 421, 757, 7.291451155588208e-06)"
594,0.01835179328918457,"(74, 1163, 1849, 1.1825509945594536e-06)",0.15676426887512207,"(26, 3471, 6621, 1.1355760612078726e-05)"
595,0.003214120864868164,"(46, 187, 287, 1.263535396562636e-06)",0.0035028457641601562,"(18, 156, 247, 5.188258553323476e-06)"
596,0.0054111480712890625,"(39, 366, 546, 1.143186520307492e-06)",0.023921966552734375,"(23, 486, 918, 7.543428790854992e-06)"
597,0.002686023712158203,"(49, 184, 285, 1.0799943355091832e-06)",0.0063970088958740234,"(19, 250, 401, 6.1358596915913344e-06)"
598,0.0006549358367919922,"(25, 49, 69, 1.0435132012850996e-06)",0.007319211959838867,"(19, 272, 435, 6.555688792261584e-06)"
599,0.0026140213012695312,"(34, 180, 265, 1.1381113304282135e-06)",0.009830236434936523,"(20, 358, 593, 6.699039401332604e-06)"
600,0.0022618770599365234,"(30, 163, 234, 1.104468973273905e-06)",0.10112428665161133,"(26, 2425, 4552, 1.0563116291495324e-05)"
